domain,label,family,observed_at
host2245.fzulr.com,0,benign,2025-01-02T13:25:00
host952.hfjin.com,0,benign,2025-01-01T15:52:00
host3606.lpkdu.com,0,benign,2025-01-03T12:06:00
host1101.gxpsl.com,0,benign,2025-01-01T18:21:00
ewfuhgqrzgzb.com,1,kraken,2025-01-03T10:42:00
host4548.lapfx.com,0,benign,2025-01-04T03:48:00
host2280.uatie.com,0,benign,2025-01-02T14:00:00
host830.ujfeg.com,0,benign,2025-01-01T13:50:00
host4066.cuupu.com,0,benign,2025-01-03T19:46:00
host3793.mfdxc.com,0,benign,2025-01-03T15:13:00
k61ytur.biz,1,cryptolocker,2025-01-03T19:39:00
yahoo.com,0,benign,2025-01-03T10:48:00
host4056.kbvzn.com,0,benign,2025-01-03T19:36:00
linkedin.com,0,benign,2025-01-04T02:37:00
2flvzk8.biz,1,cryptolocker,2025-01-03T03:33:00
host3541.cpapk.com,0,benign,2025-01-03T11:01:00
lvvgvfg.info,1,cryptolocker,2025-01-04T09:02:00
cvixskji.net,1,conficker,2025-01-01T01:16:00
vrurodeqcnct.com,1,kraken,2025-01-01T21:12:00
host2102.qvriw.com,0,benign,2025-01-02T11:02:00
host2371.yfgzg.com,0,benign,2025-01-02T15:31:00
host2875.ovdrf.com,0,benign,2025-01-02T23:55:00
linkedin.com,0,benign,2025-01-02T23:22:00
g9jdhd5.ru,1,cryptolocker,2025-01-03T20:27:00
y0cp8nwxu3.org,1,generic,2025-01-02T02:39:00
office.com,0,benign,2025-01-02T06:14:00
enqmfythxvbo.com,1,kraken,2025-01-02T07:18:00
cloudflare.com,0,benign,2025-01-03T09:08:00
host2974.bbkdq.com,0,benign,2025-01-03T01:34:00
host4668.cvsyd.com,0,benign,2025-01-04T05:48:00
host138.jldta.com,0,benign,2025-01-01T02:18:00
host15.fkryu.com,0,benign,2025-01-01T00:15:00
gijrgtxi.net,1,conficker,2025-01-03T01:21:00
cakaiqgrxnyf.com,1,kraken,2025-01-02T15:32:00
host3989.osusz.com,0,benign,2025-01-03T18:29:00
sixztrbzecza.com,1,kraken,2025-01-01T12:26:00
host2276.ajbtk.com,0,benign,2025-01-02T13:56:00
host4956.odbjb.com,0,benign,2025-01-04T10:36:00
hisbutfor.net,1,suppobox,2025-01-04T06:40:00
bmumbvboubiv.com,1,kraken,2025-01-03T16:56:00
host538.batqy.com,0,benign,2025-01-01T08:58:00
csprlrljofxd.com,1,kraken,2025-01-03T23:46:00
host941.slxuu.com,0,benign,2025-01-01T15:41:00
theyhisthey.net,1,suppobox,2025-01-04T06:20:00
theynotthat.net,1,suppobox,2025-01-02T18:09:00
host2444.hhwuf.com,0,benign,2025-01-02T16:44:00
host4076.qyphj.com,0,benign,2025-01-03T19:56:00
rocktree.org,1,matsnu,2025-01-03T20:18:00
host2546.fcjfg.com,0,benign,2025-01-02T18:26:00
qibmzsvn.net,1,conficker,2025-01-01T21:26:00
host4122.kkjda.com,0,benign,2025-01-03T20:42:00
bananatree.org,1,matsnu,2025-01-03T22:33:00
rzfasfhs.net,1,conficker,2025-01-03T08:27:00
host2358.lgjva.com,0,benign,2025-01-02T15:18:00
0q5s6dkwyg.info,1,generic,2025-01-03T08:28:00
txrrj.net,1,conficker,2025-01-02T12:49:00
datefig.org,1,matsnu,2025-01-01T11:16:00
host653.iluef.com,0,benign,2025-01-01T10:53:00
3q9mij3.biz,1,cryptolocker,2025-01-02T00:42:00
host14.zcrba.com,0,benign,2025-01-01T00:14:00
dnjbyjkd.net,1,conficker,2025-01-02T13:41:00
host4222.nbxtt.com,0,benign,2025-01-03T22:22:00
host2671.oksbv.com,0,benign,2025-01-02T20:31:00
host4034.xylvl.com,0,benign,2025-01-03T19:14:00
host4214.vktsu.com,0,benign,2025-01-03T22:14:00
cxaxzmiq.net,1,conficker,2025-01-03T10:15:00
host3295.hctyt.com,0,benign,2025-01-03T06:55:00
butthiswith.net,1,suppobox,2025-01-03T02:18:00
host1416.exlts.com,0,benign,2025-01-01T23:36:00
uswmq.net,1,conficker,2025-01-03T19:10:00
ry23zqlebqxjjrmwhs.tk,1,generic,2025-01-04T05:49:00
zoom.us,0,benign,2025-01-04T05:54:00
laet7wv7utio.net,1,generic,2025-01-04T04:25:00
yahoo.com,0,benign,2025-01-04T10:39:00
host4617.brnim.com,0,benign,2025-01-04T04:57:00
host54.oxeho.com,0,benign,2025-01-01T00:54:00
azure.com,0,benign,2025-01-04T10:47:00
youfromnot.net,1,suppobox,2025-01-01T01:53:00
salesforce.com,0,benign,2025-01-02T10:47:00
host3313.xuxgs.com,0,benign,2025-01-03T07:13:00
host692.daejk.com,0,benign,2025-01-01T11:32:00
host838.nnjmq.com,0,benign,2025-01-01T13:58:00
host1135.lvokw.com,0,benign,2025-01-01T18:55:00
host399.ubrum.com,0,benign,2025-01-01T06:39:00
gwrxmfws.net,1,conficker,2025-01-02T01:17:00
slack.com,0,benign,2025-01-01T16:40:00
tcchnhajhwpq.com,1,kraken,2025-01-04T04:15:00
d2teegi5ha8yeg2.info,1,generic,2025-01-02T00:11:00
mbxwf.net,1,conficker,2025-01-01T06:08:00
host258.jezul.com,0,benign,2025-01-01T04:18:00
z0ratwo.ru,1,cryptolocker,2025-01-03T15:31:00
youtheythat.net,1,suppobox,2025-01-03T14:56:00
microsoft.com,0,benign,2025-01-02T10:29:00
rfkdncgrpato.com,1,kraken,2025-01-01T22:51:00
datefig.org,1,matsnu,2025-01-01T06:06:00
hfjgirfw.net,1,conficker,2025-01-03T08:37:00
host4697.fqeyd.com,0,benign,2025-01-04T06:17:00
host1881.ovfta.com,0,benign,2025-01-02T07:21:00
host4040.ejoxn.com,0,benign,2025-01-03T19:20:00
vfzhv7mb92g.ru,1,generic,2025-01-04T06:36:00
ptzhnyt.net,1,conficker,2025-01-01T06:22:00
host2169.jfhni.com,0,benign,2025-01-02T12:09:00
host3952.uzpoo.com,0,benign,2025-01-03T17:52:00
jnsfzac.net,1,conficker,2025-01-03T05:07:00
eiewvk.net,1,conficker,2025-01-01T04:45:00
google.com,0,benign,2025-01-03T22:49:00
vmscmtn.net,1,conficker,2025-01-03T01:06:00
amazon.com,0,benign,2025-01-04T03:19:00
rockelder.org,1,matsnu,2025-01-01T17:29:00
host3660.ovfid.com,0,benign,2025-01-03T13:00:00
host2900.csvio.com,0,benign,2025-01-03T00:20:00
stoneapple.org,1,matsnu,2025-01-04T10:29:00
host22.gvvvz.com,0,benign,2025-01-01T00:22:00
host998.gzrax.com,0,benign,2025-01-01T16:38:00
mqztr.net,1,conficker,2025-01-01T03:38:00
facebook.com,0,benign,2025-01-03T23:09:00
watertree.org,1,matsnu,2025-01-04T09:03:00
withhaveyou.net,1,suppobox,2025-01-03T23:28:00
watertree.org,1,matsnu,2025-01-03T09:16:00
host1949.gjmcu.com,0,benign,2025-01-02T08:29:00
host2448.wwqkf.com,0,benign,2025-01-02T16:48:00
youthathis.net,1,suppobox,2025-01-02T08:22:00
applefig.org,1,matsnu,2025-01-04T06:39:00
l0die6yt1x3.tk,1,generic,2025-01-02T22:28:00
qtxisvs.net,1,conficker,2025-01-01T07:22:00
host3936.jgzox.com,0,benign,2025-01-03T17:36:00
ddlo021pqcuyik.tk,1,generic,2025-01-03T12:38:00
bciwa78.info,1,cryptolocker,2025-01-03T10:09:00
fr6u2p4k5kra9a8.info,1,generic,2025-01-02T04:15:00
5c4iuyb.info,1,cryptolocker,2025-01-02T05:03:00
host1029.spfiz.com,0,benign,2025-01-01T17:09:00
host4653.hiecb.com,0,benign,2025-01-04T05:33:00
kykmrnpk.net,1,conficker,2025-01-01T23:37:00
host3449.jsjdf.com,0,benign,2025-01-03T09:29:00
8ce1o78r.info,1,generic,2025-01-01T11:53:00
datestone.org,1,matsnu,2025-01-01T11:50:00
e3veg487fpt0k.info,1,generic,2025-01-01T22:20:00
host3956.uosrs.com,0,benign,2025-01-03T17:56:00
figfig.org,1,matsnu,2025-01-02T07:07:00
host2647.gksis.com,0,benign,2025-01-02T20:07:00
emrkatpa.net,1,conficker,2025-01-03T15:36:00
host943.wnwcz.com,0,benign,2025-01-01T15:43:00
host4168.obzqa.com,0,benign,2025-01-03T21:28:00
netflix.com,0,benign,2025-01-03T07:17:00
linkedin.com,0,benign,2025-01-02T18:36:00
host4629.hkcxk.com,0,benign,2025-01-04T05:09:00
theyfromwith.net,1,suppobox,2025-01-01T21:21:00
grapecherry.org,1,matsnu,2025-01-02T02:23:00
vqsugkc.net,1,conficker,2025-01-01T02:18:00
siqo4myim6hrjdqg1.org,1,generic,2025-01-02T01:20:00
bvbzpivdflwd.com,1,kraken,2025-01-01T05:12:00
stonewater.org,1,matsnu,2025-01-01T14:23:00
host2179.rzdpq.com,0,benign,2025-01-02T12:19:00
host1434.ajxwa.com,0,benign,2025-01-01T23:54:00
45wybnob1s9ui30.cn,1,generic,2025-01-02T07:56:00
host547.imqem.com,0,benign,2025-01-01T09:07:00
host4856.xvznd.com,0,benign,2025-01-04T08:56:00
dgnugzczsypb.com,1,kraken,2025-01-01T17:36:00
fromyoufrom.net,1,suppobox,2025-01-03T05:00:00
rockstone.org,1,matsnu,2025-01-02T18:07:00
9zfc1k54bl6.net,1,generic,2025-01-02T03:52:00
grapetree.org,1,matsnu,2025-01-01T11:36:00
host3006.igqrv.com,0,benign,2025-01-03T02:06:00
host1024.nyojd.com,0,benign,2025-01-01T17:04:00
host4111.ifohs.com,0,benign,2025-01-03T20:31:00
qqstjpjqyxgt.com,1,kraken,2025-01-01T06:28:00
andtheythat.net,1,suppobox,2025-01-01T04:51:00
datestone.org,1,matsnu,2025-01-02T03:20:00
vdpvzhky.net,1,conficker,2025-01-03T04:09:00
amazon.com,0,benign,2025-01-04T00:17:00
host1090.wfxvi.com,0,benign,2025-01-01T18:10:00
slack.com,0,benign,2025-01-01T05:06:00
tegba.net,1,conficker,2025-01-03T01:37:00
2ecv9e71n9h9.org,1,generic,2025-01-01T21:23:00
hccizdf.net,1,conficker,2025-01-04T02:06:00
linkedin.com,0,benign,2025-01-01T08:54:00
pphsm.net,1,conficker,2025-01-03T01:36:00
np19jw3.biz,1,cryptolocker,2025-01-01T18:40:00
host1641.efvzp.com,0,benign,2025-01-02T03:21:00
host4412.ubbst.com,0,benign,2025-01-04T01:32:00
883bzns.ru,1,cryptolocker,2025-01-02T12:52:00
host128.rbdtk.com,0,benign,2025-01-01T02:08:00
ykqphucswoyg.com,1,kraken,2025-01-01T05:42:00
host3813.ptcwa.com,0,benign,2025-01-03T15:33:00
ckqfei.net,1,conficker,2025-01-02T05:29:00
host3666.cwmgi.com,0,benign,2025-01-03T13:06:00
zoom.us,0,benign,2025-01-02T09:37:00
frczehw.ru,1,cryptolocker,2025-01-03T10:03:00
host3084.qglrz.com,0,benign,2025-01-03T03:24:00
host3513.cmozp.com,0,benign,2025-01-03T10:33:00
host2730.immqq.com,0,benign,2025-01-02T21:30:00
host613.xtnov.com,0,benign,2025-01-01T10:13:00
qdmgxtzsofzw.com,1,kraken,2025-01-02T15:43:00
host4921.yqqxi.com,0,benign,2025-01-04T10:01:00
q2djvco.info,1,cryptolocker,2025-01-04T00:24:00
host522.ziucn.com,0,benign,2025-01-01T08:42:00
gg709fyg7vfk.ru,1,generic,2025-01-04T05:23:00
host3454.tohqp.com,0,benign,2025-01-03T09:34:00
live.com,0,benign,2025-01-01T05:01:00
watertree.org,1,matsnu,2025-01-02T02:33:00
host3328.rlgfq.com,0,benign,2025-01-03T07:28:00
qfzyd.net,1,conficker,2025-01-01T13:32:00
host2442.cgqmy.com,0,benign,2025-01-02T16:42:00
ectnenbljn.org,1,generic,2025-01-03T03:05:00
ckxgdujlpjvu.com,1,kraken,2025-01-02T03:58:00
rockapple.org,1,matsnu,2025-01-03T13:20:00
host3177.znncz.com,0,benign,2025-01-03T04:57:00
apple.com,0,benign,2025-01-02T15:02:00
buttheyand.net,1,suppobox,2025-01-04T07:07:00
osmsm4a4yd4g8k6ci.cn,1,generic,2025-01-03T22:36:00
host357.hzirx.com,0,benign,2025-01-01T05:57:00
host4495.fuzjt.com,0,benign,2025-01-04T02:55:00
ipqwupxpayfm.com,1,kraken,2025-01-03T12:39:00
host1548.bkkta.com,0,benign,2025-01-02T01:48:00
host3065.cynng.com,0,benign,2025-01-03T03:05:00
tzurfsjofyvc.com,1,kraken,2025-01-01T20:56:00
xxertaryuodu.com,1,kraken,2025-01-01T04:37:00
host2383.skqnm.com,0,benign,2025-01-02T15:43:00
waterrock.org,1,matsnu,2025-01-01T14:40:00
thatnotfrom.net,1,suppobox,2025-01-02T03:06:00
host4248.mwxbe.com,0,benign,2025-01-03T22:48:00
zybonxkpjtyi.com,1,kraken,2025-01-01T21:19:00
host4126.iyycf.com,0,benign,2025-01-03T20:46:00
host19.qnaeq.com,0,benign,2025-01-01T00:19:00
host3772.ysjql.com,0,benign,2025-01-03T14:52:00
hwtsoeb.net,1,conficker,2025-01-03T03:16:00
host3637.njfxb.com,0,benign,2025-01-03T12:37:00
host4327.szihc.com,0,benign,2025-01-04T00:07:00
qcnyby9.info,1,cryptolocker,2025-01-03T02:38:00
host1278.tmwen.com,0,benign,2025-01-01T21:18:00
salesforce.com,0,benign,2025-01-03T21:39:00
host4397.ziisn.com,0,benign,2025-01-04T01:17:00
erolsqc.net,1,conficker,2025-01-03T13:39:00
qsplb.net,1,conficker,2025-01-04T06:34:00
host1900.sqtww.com,0,benign,2025-01-02T07:40:00
host2079.jmbbk.com,0,benign,2025-01-02T10:39:00
host4537.mvpyn.com,0,benign,2025-01-04T03:37:00
esahpaspxsdz.com,1,kraken,2025-01-02T18:14:00
host1084.oyazx.com,0,benign,2025-01-01T18:04:00
host833.fupof.com,0,benign,2025-01-01T13:53:00
figfig.org,1,matsnu,2025-01-01T16:56:00
buthiswith.net,1,suppobox,2025-01-03T03:48:00
host1909.hxtap.com,0,benign,2025-01-02T07:49:00
mrvkoh.net,1,conficker,2025-01-01T04:47:00
host3496.rmelq.com,0,benign,2025-01-03T10:16:00
slack.com,0,benign,2025-01-03T11:26:00
bwhgofijueaa.com,1,kraken,2025-01-01T05:33:00
thethatyou.net,1,suppobox,2025-01-01T10:03:00
host85.jzvoa.com,0,benign,2025-01-01T01:25:00
b723b1w.ru,1,cryptolocker,2025-01-03T07:24:00
grapeelder.org,1,matsnu,2025-01-01T17:09:00
host1375.ygbqt.com,0,benign,2025-01-01T22:55:00
host373.jlbsh.com,0,benign,2025-01-01T06:13:00
00cxoxk.info,1,cryptolocker,2025-01-01T11:59:00
host3773.vjcbw.com,0,benign,2025-01-03T14:53:00
host4562.wjcuf.com,0,benign,2025-01-04T04:02:00
cloudflare.com,0,benign,2025-01-01T06:56:00
g5409lg.biz,1,cryptolocker,2025-01-02T20:11:00
slack.com,0,benign,2025-01-01T10:03:00
host4707.wyzhz.com,0,benign,2025-01-04T06:27:00
host1593.gqsuk.com,0,benign,2025-01-02T02:33:00
wikipedia.org,0,benign,2025-01-01T03:16:00
hsoebtqk.net,1,conficker,2025-01-02T14:52:00
ehzp2p2pnbg.tk,1,generic,2025-01-03T14:24:00
naattiuugkej.com,1,kraken,2025-01-02T21:57:00
firebanana.org,1,matsnu,2025-01-02T20:35:00
pwpa63q.biz,1,cryptolocker,2025-01-02T02:19:00
til6ij7.ru,1,cryptolocker,2025-01-02T02:27:00
host2957.mxrqz.com,0,benign,2025-01-03T01:17:00
host4318.wpeau.com,0,benign,2025-01-03T23:58:00
host1185.pvxbe.com,0,benign,2025-01-01T19:45:00
host2574.wclvy.com,0,benign,2025-01-02T18:54:00
host316.exmel.com,0,benign,2025-01-01T05:16:00
p1evdws4oqh6jk47w67d.biz,1,generic,2025-01-01T21:30:00
atjqeshvcgml.com,1,kraken,2025-01-01T02:09:00
host4002.cutgo.com,0,benign,2025-01-03T18:42:00
host2001.utswq.com,0,benign,2025-01-02T09:21:00
l5ye3h6.biz,1,cryptolocker,2025-01-02T22:57:00
zoom.us,0,benign,2025-01-02T19:48:00
amazon.com,0,benign,2025-01-03T03:13:00
avhat01.biz,1,cryptolocker,2025-01-01T17:14:00
host1585.bpjyt.com,0,benign,2025-01-02T02:25:00
zmwxggjhmfwk.com,1,kraken,2025-01-01T17:50:00
applecherry.org,1,matsnu,2025-01-04T10:40:00
host80.uzcvw.com,0,benign,2025-01-01T01:20:00
host4492.unafb.com,0,benign,2025-01-04T02:52:00
host4068.dlmrj.com,0,benign,2025-01-03T19:48:00
github.com,0,benign,2025-01-01T16:54:00
fornotfor.net,1,suppobox,2025-01-03T13:42:00
twim9dbscb3if7.com,1,generic,2025-01-01T05:35:00
tsnaisk.ru,1,cryptolocker,2025-01-03T18:28:00
bnlhijhvybes.com,1,kraken,2025-01-02T04:46:00
pulazryhwfjc.com,1,kraken,2025-01-02T19:46:00
host3089.jykfl.com,0,benign,2025-01-03T03:29:00
host3931.odgya.com,0,benign,2025-01-03T17:31:00
jnzjnfns.net,1,conficker,2025-01-01T23:23:00
host2398.uusvr.com,0,benign,2025-01-02T15:58:00
mj6fq5u.info,1,cryptolocker,2025-01-03T21:16:00
host206.xfond.com,0,benign,2025-01-01T03:26:00
qrbeizmkvmcy.com,1,kraken,2025-01-04T10:00:00
bybjuidz.net,1,conficker,2025-01-01T00:02:00
dvswed9y4u.info,1,generic,2025-01-01T15:34:00
cloudflare.com,0,benign,2025-01-03T13:49:00
fromandfor.net,1,suppobox,2025-01-01T08:50:00
vevaapwm.net,1,conficker,2025-01-01T22:03:00
theytheyou.net,1,suppobox,2025-01-02T14:13:00
host1938.ldvmc.com,0,benign,2025-01-02T08:18:00
rdjxry.net,1,conficker,2025-01-03T03:09:00
applecherry.org,1,matsnu,2025-01-03T13:07:00
slack.com,0,benign,2025-01-01T15:58:00
host2459.ropht.com,0,benign,2025-01-02T16:59:00
notthehis.net,1,suppobox,2025-01-02T11:02:00
8pycvxphmwa.biz,1,generic,2025-01-02T12:15:00
host3405.salpw.com,0,benign,2025-01-03T08:45:00
host4103.nikqo.com,0,benign,2025-01-03T20:23:00
zoom.us,0,benign,2025-01-01T21:44:00
3hank0p.ru,1,cryptolocker,2025-01-03T15:56:00
host246.cxofe.com,0,benign,2025-01-01T04:06:00
tiopa.net,1,conficker,2025-01-03T08:33:00
host2262.zmhqn.com,0,benign,2025-01-02T13:42:00
host506.spbev.com,0,benign,2025-01-01T08:26:00
host723.uyjrw.com,0,benign,2025-01-01T12:03:00
host2301.kfhjt.com,0,benign,2025-01-02T14:21:00
elderrock.org,1,matsnu,2025-01-03T08:56:00
pg42k3b.info,1,cryptolocker,2025-01-03T19:51:00
host4460.jvzkf.com,0,benign,2025-01-04T02:20:00
butthatyou.net,1,suppobox,2025-01-02T06:02:00
stoneelder.org,1,matsnu,2025-01-02T21:03:00
host3549.bldob.com,0,benign,2025-01-03T11:09:00
cherryapple.org,1,matsnu,2025-01-04T07:44:00
5zbpgqcrkqicvsw7cggm.ru,1,generic,2025-01-01T23:53:00
gntspt.net,1,conficker,2025-01-01T09:35:00
host883.uftyp.com,0,benign,2025-01-01T14:43:00
host4497.wyvfu.com,0,benign,2025-01-04T02:57:00
host2714.cjkxj.com,0,benign,2025-01-02T21:14:00
host992.yvskb.com,0,benign,2025-01-01T16:32:00
figrock.org,1,matsnu,2025-01-02T23:43:00
host1968.idskb.com,0,benign,2025-01-02T08:48:00
yk3jyga83v6.ru,1,generic,2025-01-04T04:27:00
yzfa1c5.biz,1,cryptolocker,2025-01-01T16:49:00
ludvgovu.net,1,conficker,2025-01-01T02:56:00
linkedin.com,0,benign,2025-01-03T21:15:00
tdugypq.ru,1,cryptolocker,2025-01-03T11:02:00
mvedxsddycev.com,1,kraken,2025-01-03T02:12:00
uhvcdfpq.net,1,conficker,2025-01-02T13:08:00
waterapple.org,1,matsnu,2025-01-03T07:02:00
amazon.com,0,benign,2025-01-04T07:15:00
host2340.tmlzu.com,0,benign,2025-01-02T15:00:00
host1100.kfoht.com,0,benign,2025-01-01T18:20:00
live.com,0,benign,2025-01-03T07:26:00
host3922.xoedg.com,0,benign,2025-01-03T17:22:00
host1592.jyjgn.com,0,benign,2025-01-02T02:32:00
iaejkua.info,1,cryptolocker,2025-01-04T00:08:00
host3403.htalq.com,0,benign,2025-01-03T08:43:00
diuoncao.net,1,conficker,2025-01-02T16:03:00
jrh2hmc.info,1,cryptolocker,2025-01-03T09:06:00
host4158.hjaza.com,0,benign,2025-01-03T21:18:00
bukcgdodwumv.com,1,kraken,2025-01-01T05:11:00
host2140.baiws.com,0,benign,2025-01-02T11:40:00
host3658.fqiph.com,0,benign,2025-01-03T12:58:00
host4834.ihayh.com,0,benign,2025-01-04T08:34:00
91ttzoj.biz,1,cryptolocker,2025-01-01T21:43:00
wgdmxhf.net,1,conficker,2025-01-04T05:05:00
twfloagzjypj.com,1,kraken,2025-01-02T01:27:00
host645.bcndd.com,0,benign,2025-01-01T10:45:00
host898.edkju.com,0,benign,2025-01-01T14:58:00
host2866.jgmyh.com,0,benign,2025-01-02T23:46:00
zzaowusromzv.com,1,kraken,2025-01-01T14:00:00
host4518.gxiky.com,0,benign,2025-01-04T03:18:00
host1051.dtzrp.com,0,benign,2025-01-01T17:31:00
amazon.com,0,benign,2025-01-02T20:03:00
aws.amazon.com,0,benign,2025-01-03T06:07:00
6e36vfw.info,1,cryptolocker,2025-01-03T21:20:00
cherryrock.org,1,matsnu,2025-01-02T06:40:00
host2687.eeidz.com,0,benign,2025-01-02T20:47:00
host543.uqmsb.com,0,benign,2025-01-01T09:03:00
host1605.hqolh.com,0,benign,2025-01-02T02:45:00
nottheyhis.net,1,suppobox,2025-01-02T22:29:00
cherryrock.org,1,matsnu,2025-01-03T15:52:00
thisthiswith.net,1,suppobox,2025-01-04T06:33:00
host3009.cmjqt.com,0,benign,2025-01-03T02:09:00
slack.com,0,benign,2025-01-03T02:52:00
youfromthat.net,1,suppobox,2025-01-01T23:49:00
host2333.tmszf.com,0,benign,2025-01-02T14:53:00
host1060.eoosq.com,0,benign,2025-01-01T17:40:00
slack.com,0,benign,2025-01-02T13:39:00
microsoft.com,0,benign,2025-01-02T08:31:00
hisandthey.net,1,suppobox,2025-01-01T05:24:00
wikipedia.org,0,benign,2025-01-02T14:17:00
host4328.hqimm.com,0,benign,2025-01-04T00:08:00
host2938.zcsir.com,0,benign,2025-01-03T00:58:00
host4901.yefxx.com,0,benign,2025-01-04T09:41:00
netflix.com,0,benign,2025-01-01T01:43:00
a3d8mig.info,1,cryptolocker,2025-01-02T12:33:00
w025adf.biz,1,cryptolocker,2025-01-02T21:23:00
spwube2.ru,1,cryptolocker,2025-01-04T05:47:00
thathaveand.net,1,suppobox,2025-01-03T18:59:00
host2382.utoif.com,0,benign,2025-01-02T15:42:00
ovt0lf4.ru,1,cryptolocker,2025-01-03T11:23:00
office.com,0,benign,2025-01-02T04:19:00
ejedhljrowdm.com,1,kraken,2025-01-02T01:35:00
a5q15coc.com,1,generic,2025-01-03T07:57:00
dirpmpvj.net,1,conficker,2025-01-03T06:17:00
hbpet.net,1,conficker,2025-01-02T15:59:00
wlvcztu.net,1,conficker,2025-01-02T08:31:00
uzo0dbozv7x.net,1,generic,2025-01-02T04:22:00
iwvnekivcaay.com,1,kraken,2025-01-03T22:38:00
host1506.nyqvw.com,0,benign,2025-01-02T01:06:00
cherrycherry.org,1,matsnu,2025-01-02T15:40:00
host29.llmls.com,0,benign,2025-01-01T00:29:00
host2320.jkhps.com,0,benign,2025-01-02T14:40:00
host1405.lmfef.com,0,benign,2025-01-01T23:25:00
xbrrhbnkhjxb.com,1,kraken,2025-01-02T20:01:00
host3096.rdluv.com,0,benign,2025-01-03T03:36:00
7pbnh1b.ru,1,cryptolocker,2025-01-02T12:51:00
host1087.nrzrl.com,0,benign,2025-01-01T18:07:00
kikjsscdjrcz.com,1,kraken,2025-01-04T06:05:00
salesforce.com,0,benign,2025-01-01T14:41:00
host4631.ytdla.com,0,benign,2025-01-04T05:11:00
host20.shmvj.com,0,benign,2025-01-01T00:20:00
host1040.nswzn.com,0,benign,2025-01-01T17:20:00
oypukqmacfzb.com,1,kraken,2025-01-02T06:58:00
host3110.lpurg.com,0,benign,2025-01-03T03:50:00
host3512.ngzin.com,0,benign,2025-01-03T10:32:00
ywcdnaluehrs.com,1,kraken,2025-01-01T04:39:00
nnkaavb7ejfgu1w7.org,1,generic,2025-01-02T00:26:00
host598.tirij.com,0,benign,2025-01-01T09:58:00
nlamjvpb.net,1,conficker,2025-01-03T01:13:00
host672.nnczm.com,0,benign,2025-01-01T11:12:00
host2251.lkcrc.com,0,benign,2025-01-02T13:31:00
ygekrbm.net,1,conficker,2025-01-02T10:48:00
host372.cnutv.com,0,benign,2025-01-01T06:12:00
host2599.pajjx.com,0,benign,2025-01-02T19:19:00
host4041.kgunj.com,0,benign,2025-01-03T19:21:00
juepuayilwfh.com,1,kraken,2025-01-02T05:07:00
mgjrvj.net,1,conficker,2025-01-03T05:22:00
thisandthey.net,1,suppobox,2025-01-02T10:35:00
host1238.pyxys.com,0,benign,2025-01-01T20:38:00
uifjkktxsdpc.com,1,kraken,2025-01-04T09:30:00
stonegrape.org,1,matsnu,2025-01-02T11:01:00
mxqdhw.net,1,conficker,2025-01-01T23:09:00
host3865.qnpug.com,0,benign,2025-01-03T16:25:00
host3103.bmsco.com,0,benign,2025-01-03T03:43:00
host2716.erklg.com,0,benign,2025-01-02T21:16:00
host3276.jrvrp.com,0,benign,2025-01-03T06:36:00
apple.co,0,benign,2025-01-03T02:42:00
host4890.jrflc.com,0,benign,2025-01-04T09:30:00
office.com,0,benign,2025-01-03T00:07:00
host3966.hyhlg.com,0,benign,2025-01-03T18:06:00
host268.skjtu.com,0,benign,2025-01-01T04:28:00
dsmmo.net,1,conficker,2025-01-01T19:37:00
host181.iujto.com,0,benign,2025-01-01T03:01:00
havethatbut.net,1,suppobox,2025-01-03T01:05:00
upcuehtkdvpc.com,1,kraken,2025-01-02T14:20:00
83y2avpbs2o.tk,1,generic,2025-01-02T15:37:00
elderstone.org,1,matsnu,2025-01-03T06:03:00
host3244.khprb.com,0,benign,2025-01-03T06:04:00
treeelder.org,1,matsnu,2025-01-01T09:59:00
host2346.xcyds.com,0,benign,2025-01-02T15:06:00
host3945.ninnk.com,0,benign,2025-01-03T17:45:00
qmblpfegogei.com,1,kraken,2025-01-02T15:52:00
thathavefrom.net,1,suppobox,2025-01-03T08:57:00
by325zgqnjbi.info,1,generic,2025-01-03T02:57:00
withthatthis.net,1,suppobox,2025-01-01T02:15:00
butyounot.net,1,suppobox,2025-01-03T03:28:00
rwxfhtljahgk.com,1,kraken,2025-01-04T08:27:00
host1113.ckksl.com,0,benign,2025-01-01T18:33:00
bananarock.org,1,matsnu,2025-01-01T02:24:00
netflix.com,0,benign,2025-01-03T20:52:00
facebook.com,0,benign,2025-01-02T22:05:00
pqsemfff.net,1,conficker,2025-01-03T01:32:00
fromfromwith.net,1,suppobox,2025-01-01T15:49:00
ontdkqltrpbm.com,1,kraken,2025-01-01T00:41:00
theybutwith.net,1,suppobox,2025-01-04T02:56:00
slack.com,0,benign,2025-01-02T16:12:00
q837uu7.ru,1,cryptolocker,2025-01-03T04:11:00
host225.eiyzb.com,0,benign,2025-01-01T03:45:00
n1ahs2a.ru,1,cryptolocker,2025-01-04T05:29:00
th2scf3.info,1,cryptolocker,2025-01-03T11:12:00
zoom.us,0,benign,2025-01-02T13:44:00
pzrcl9tqhmv24tbrq2.org,1,generic,2025-01-01T20:23:00
thathisyou.net,1,suppobox,2025-01-01T13:43:00
4zi78mu.info,1,cryptolocker,2025-01-01T10:28:00
ddvhry97hqvn.biz,1,generic,2025-01-02T20:55:00
host1700.dwddy.com,0,benign,2025-01-02T04:20:00
khuzyqpvqn547g5fut.biz,1,generic,2025-01-04T04:13:00
