StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
2011/08/18 10:19:14.217764,1306.674194,udp,147.32.84.229,13363,   ->,88.177.153.150,23739,INT,0,,23,1656,1656,flow=Background-UDP-Attempt
2011/08/18 10:19:14.217778,1190.587402,udp,147.32.84.229,13363,   ->,114.45.250.190,1942,INT,0,,17,1292,1292,flow=Background-UDP-Attempt
2011/08/18 10:19:14.219989,4.000394,udp,147.32.87.48,4189,   ->,147.32.86.252,161,INT,0,,6,786,786,flow=Background-UDP-Attempt
2011/08/18 10:19:14.220383,3597.923828,icmp,147.32.87.1,0x0105,   ->,147.32.87.48,0x9320,RED,0,,43,3010,3010,flow=Background
2011/08/18 10:19:14.220835,0.000195,udp,147.32.85.25,48385,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.221177,0.000221,udp,147.32.85.25,34847,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.223531,985.042969,tcp,82.177.229.240,1026,  <?>,147.32.84.229,13363,RPA_PA,0,0,43,3678,2592,flow=Background
2011/08/18 10:19:14.224927,0.000221,udp,147.32.85.25,44396,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.225294,0.000216,udp,147.32.85.25,45895,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.239003,104.866997,tcp,41.241.93.111,2772,  <?>,147.32.84.229,13363,FPA_FPA,0,0,21,4474,1436,flow=Background
2011/08/18 10:19:14.242043,0.004220,tcp,147.32.86.165,49984,   ->,77.78.99.21,80,FSPA_FSPA,0,0,9,1814,971,flow=Background-TCP-Established
2011/08/18 10:19:14.251847,8.990219,tcp,76.164.192.82,80,   ->,147.32.86.117,16476,SA_,0,,2,124,124,flow=Background-TCP-Established
2011/08/18 10:19:14.257794,3588.601562,tcp,147.32.86.166,49095,  <?>,74.125.232.213,443,PA_PA,0,0,919,322030,113999,flow=Background-google-webmail
2011/08/18 10:19:14.258464,3236.105225,udp,130.236.37.3,13970,   ->,147.32.85.8,57989,INT,0,,23,3331,3331,flow=Background-UDP-Attempt
2011/08/18 10:19:14.258612,3236.104980,icmp,147.32.85.8,0x0303,   ->,130.236.37.3,0x85e2,URP,0,,23,3975,3975,flow=Background
2011/08/18 10:19:14.260964,0.000331,tcp,90.183.38.8,80,  <?>,147.32.84.59,49463,FA_RA,0,0,3,180,60,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:14.286696,0.000554,udp,218.209.43.8,57045,  <->,147.32.86.165,12114,CON,0,0,2,232,170,flow=Background-UDP-Established
2011/08/18 10:19:14.292580,3384.044189,udp,147.32.84.229,13363,  <->,87.244.151.27,31518,CON,0,0,6,3081,120,flow=Background-UDP-Established
2011/08/18 10:19:14.292587,3560.669678,tcp,147.32.84.229,13363,  <?>,89.178.50.15,1273,PA_PA,0,0,204,19004,7228,flow=Background
2011/08/18 10:19:14.292670,0.000000,udp,147.32.84.229,13363,   ->,94.179.93.205,3605,INT,0,,1,85,85,flow=Background-UDP-Attempt
2011/08/18 10:19:14.292957,0.007810,tcp,147.32.85.124,62072,  <?>,74.125.232.202,80,FA_R,0,0,2,120,60,flow=Background-google-analytics11
2011/08/18 10:19:14.310105,3019.083984,udp,94.74.233.93,39053,  <->,147.32.84.229,13363,CON,0,0,8,930,682,flow=Background-UDP-Established
2011/08/18 10:19:14.315411,0.000000,tcp,113.105.171.56,80,   ->,147.32.86.66,40565,SA_,0,,1,66,66,flow=Background-TCP-Established
2011/08/18 10:19:14.319399,3599.968994,tcp,192.100.130.7,64277,  <?>,147.32.84.229,443,PA_PA,0,0,1315,131803,75216,flow=Background
2011/08/18 10:19:14.323555,3082.273193,udp,212.235.185.142,58552,  <->,147.32.84.229,13363,CON,0,0,12,1380,1008,flow=Background-UDP-Established
2011/08/18 10:19:14.324242,2719.790283,udp,147.32.84.229,13363,   ->,109.149.84.86,20992,INT,0,,11,1728,1728,flow=Background-UDP-Attempt
2011/08/18 10:19:14.324250,3338.705322,udp,147.32.84.229,13363,   ->,109.149.84.86,21835,INT,0,,17,2608,2608,flow=Background-UDP-Attempt
2011/08/18 10:19:14.341932,0.178527,tcp,147.32.84.184,49803,  <?>,199.59.149.200,443,FA_FA,0,0,3,180,120,flow=Background
2011/08/18 10:19:14.351896,2426.285156,tcp,147.32.86.53,49670,  <?>,188.175.127.220,22,FPA_PA,0,0,218,51124,12886,flow=Background
2011/08/18 10:19:14.359989,0.000123,udp,203.99.179.112,13480,   ->,147.32.84.59,43087,INT,0,,1,145,145,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:19:14.360112,0.000000,icmp,147.32.84.59,0x0303,   ->,203.99.179.112,0x4fa8,URP,0,,1,173,173,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:19:14.393856,0.001698,udp,74.215.40.251,1321,  <->,147.32.84.229,13363,CON,0,0,2,536,476,flow=Background-UDP-Established
2011/08/18 10:19:14.399275,3582.299805,tcp,147.32.84.229,13363,  <?>,159.148.227.125,49230,PA_PA,0,0,156,12353,5714,flow=Background
2011/08/18 10:19:14.410484,181.818741,tcp,194.108.204.19,53895,  <?>,147.32.84.138,8080,FPA_FPA,0,0,430,157271,101561,flow=Background
2011/08/18 10:19:14.411981,3462.151123,udp,60.250.102.130,23787,  <->,147.32.84.229,13363,CON,0,0,16,4387,635,flow=Background-UDP-Established
2011/08/18 10:19:14.413852,0.000562,udp,94.198.111.82,9887,  <->,147.32.84.229,13363,CON,0,0,2,133,73,flow=Background-UDP-Established
2011/08/18 10:19:14.454279,0.009821,tcp,147.32.84.59,49642,  <?>,74.125.232.216,80,FA_FA,0,0,3,198,132,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:14.468447,0.000728,udp,193.142.0.1,56321,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/18 10:19:14.470581,3540.145508,tcp,193.165.4.137,11997,  <?>,147.32.84.229,13363,PA_PA,0,0,327,36126,22798,flow=Background
2011/08/18 10:19:14.483416,7.138466,tcp,147.32.84.118,2957,   ->,183.83.130.244,6881,SRPA_FSRPA,0,0,12,1141,572,flow=Background-TCP-Established
2011/08/18 10:19:14.498855,0.000569,udp,85.117.224.50,37832,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/18 10:19:14.499151,0.767231,tcp,67.195.115.177,42694,   ->,147.32.87.27,80,FSPA_FSPA,0,0,37,25571,1545,flow=Background-TCP-Established
2011/08/18 10:19:14.502272,3585.385498,tcp,74.125.232.213,443,  <?>,147.32.85.5,52316,PA_PA,0,0,1601,450316,230247,flow=Background-google-webmail
2011/08/18 10:19:14.513364,2312.163574,udp,83.228.35.75,22790,  <->,147.32.84.229,13363,CON,0,0,4,268,148,flow=Background-UDP-Established
2011/08/18 10:19:14.521790,3105.015625,udp,78.141.177.63,49050,  <->,147.32.84.229,13363,CON,0,0,16,4566,590,flow=Background-UDP-Established
2011/08/18 10:19:14.525682,3547.363525,tcp,194.129.65.79,1331,  <?>,147.32.84.229,13363,PA_PA,0,0,574,53747,28842,flow=Background
2011/08/18 10:19:14.569319,0.000626,udp,109.153.100.95,50982,  <->,147.32.84.229,13363,CON,0,0,2,570,76,flow=Background-UDP-Established
2011/08/18 10:19:14.569960,2418.764160,udp,147.32.84.229,13363,   ->,84.217.37.3,55840,INT,0,,11,2049,2049,flow=Background-UDP-Attempt
2011/08/18 10:19:14.586229,3541.939941,tcp,147.32.84.59,49176,  <?>,205.188.10.189,443,PA_PA,0,0,186,19537,5828,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:14.594381,2490.330078,udp,95.32.5.235,35766,  <->,147.32.84.229,13363,CON,0,0,4,272,152,flow=Background-UDP-Established
2011/08/18 10:19:14.635293,0.000264,udp,147.32.85.25,34870,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.635714,0.000302,udp,147.32.85.25,46432,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.638477,0.000164,udp,147.32.85.25,45540,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.638784,0.000225,udp,147.32.85.25,34563,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.641665,10.481427,tcp,147.32.84.118,2958,   ->,109.11.239.168,6881,SRPA_SA,0,0,6,426,304,flow=Background-TCP-Established
2011/08/18 10:19:14.644444,3046.688721,udp,147.32.84.229,13363,  <->,201.79.47.179,54239,CON,0,0,6,826,229,flow=Background-UDP-Established
2011/08/18 10:19:14.644514,2429.505127,udp,147.32.84.229,13363,  <->,182.170.250.154,55316,CON,0,0,6,818,623,flow=Background-UDP-Established
2011/08/18 10:19:14.644571,3541.491699,udp,147.32.84.229,13363,   ->,79.50.93.42,45974,INT,0,,8,1438,1438,flow=Background-UDP-Attempt
2011/08/18 10:19:14.649188,1801.803101,udp,222.145.103.227,36775,  <->,147.32.84.229,13363,CON,0,0,6,1732,612,flow=Background-UDP-Established
2011/08/18 10:19:14.652265,0.000696,udp,69.238.171.67,23492,  <->,147.32.84.229,13363,CON,0,0,2,560,76,flow=Background-UDP-Established
2011/08/18 10:19:14.653026,4.008365,udp,147.32.84.229,13363,   ->,77.120.178.242,15451,INT,0,,2,932,932,flow=Background-UDP-Attempt
2011/08/18 10:19:14.654875,3573.014160,udp,124.102.16.132,12434,  <->,147.32.84.229,13363,CON,0,0,117,19784,9927,flow=Background-UDP-Established
2011/08/18 10:19:14.670403,0.000223,udp,147.32.85.25,45473,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.670801,0.000187,udp,147.32.85.25,57925,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.672279,3306.243896,udp,195.18.192.176,12030,  <->,147.32.84.229,13363,CON,0,0,4,270,150,flow=Background-UDP-Established
2011/08/18 10:19:14.672998,0.000000,udp,147.32.84.229,13363,   ->,118.165.82.114,42796,INT,0,,1,83,83,flow=Background-UDP-Attempt
2011/08/18 10:19:14.673101,4.008660,udp,147.32.84.229,13363,   ->,85.14.18.164,32410,INT,0,,2,932,932,flow=Background-UDP-Attempt
2011/08/18 10:19:14.673681,0.000191,udp,147.32.85.25,56723,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.674019,0.000290,udp,147.32.85.25,52458,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.683465,120.400047,tcp,147.32.86.147,50944,  <?>,74.125.232.213,443,FPA_FPA,0,0,27,14052,8381,flow=Background-google-webmail
2011/08/18 10:19:14.684156,274.354370,tcp,147.32.86.147,59175,   ->,74.125.232.213,443,FSPA_FSPA,0,0,58,15294,8154,flow=Background-google-webmail
2011/08/18 10:19:14.695241,1539.049927,udp,147.32.86.111,52282,   ->,192.168.1.99,161,INT,0,,77,9240,9240,flow=Background-UDP-Attempt
2011/08/18 10:19:14.696315,1249.103271,icmp,195.113.235.89,0x0003,   ->,147.32.86.111,0xc0a8,URN,0,,12,840,840,flow=Background
2011/08/18 10:19:14.700217,1890.438232,udp,110.1.150.128,65105,  <->,147.32.84.229,13363,CON,0,0,4,264,144,flow=Background-UDP-Established
2011/08/18 10:19:14.700865,0.000364,udp,147.32.86.20,49711,  <->,147.32.80.9,53,CON,0,0,2,261,84,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.701402,0.207237,tcp,147.32.86.20,3525,   ->,188.138.84.239,80,FSPA_FSPA,0,0,39,30186,1029,flow=Background-TCP-Established
2011/08/18 10:19:14.707302,0.000176,udp,147.32.85.25,48389,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.707627,0.000214,udp,147.32.85.25,45317,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.710887,0.000209,udp,147.32.85.25,33368,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.711243,0.000217,udp,147.32.85.25,39192,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.711252,9.049400,tcp,147.32.84.118,2959,   ->,178.126.213.97,6881,S_,0,,3,186,186,flow=Background-TCP-Attempt
2011/08/18 10:19:14.717503,3574.996094,tcp,147.32.84.59,53612,  <?>,88.86.102.50,5222,PA_PA,0,0,266,23086,13662,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:14.730469,0.000944,udp,62.118.200.4,41367,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/18 10:19:14.730478,3092.976807,udp,147.32.84.229,13363,  <->,76.91.139.18,5318,CON,0,0,4,274,154,flow=Background-UDP-Established
2011/08/18 10:19:14.730886,3014.091553,udp,91.148.14.80,44874,  <->,147.32.84.229,13363,CON,0,0,14,1716,1206,flow=Background-UDP-Established
2011/08/18 10:19:14.736138,0.000334,udp,147.32.85.25,48623,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.736623,0.000236,udp,147.32.85.25,37419,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.739635,3007.798828,udp,88.1.124.189,39986,  <->,147.32.84.229,13363,CON,0,0,12,1470,1098,flow=Background-UDP-Established
2011/08/18 10:19:14.747443,3004.922852,udp,188.244.37.212,14432,  <->,147.32.84.229,13363,CON,0,0,20,2614,755,flow=Background-UDP-Established
2011/08/18 10:19:14.751382,0.760787,tcp,151.50.42.148,52929,   ->,147.32.84.229,13363,FSPA_FSPA,0,0,16,1162,641,flow=Background-TCP-Established
2011/08/18 10:19:14.769288,1182.459595,udp,90.178.130.71,10015,  <->,147.32.84.229,13363,CON,0,0,16,1704,1208,flow=Background-UDP-Established
2011/08/18 10:19:14.770731,0.126376,udp,147.32.87.254,61043,  <->,147.32.80.9,53,CON,0,0,2,304,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:19:14.816566,0.000668,udp,219.95.99.182,1171,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/18 10:19:14.834108,3009.274902,udp,81.145.244.43,16942,  <->,147.32.84.229,13363,CON,0,0,4,278,158,flow=Background-UDP-Established
2011/08/18 10:19:14.852946,10.551112,tcp,147.32.84.59,53586,   ->,86.63.194.225,80,SRPA_FSPA,0,0,12,1843,1064,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:14.899029,0.125851,udp,147.32.87.254,61045,  <->,129.6.15.28,123,CON,0,0,2,180,90,flow=Background-UDP-NTP-Established-1
2011/08/18 10:19:14.917440,24.232025,tcp,147.32.84.229,80,  <?>,119.82.68.244,3689,FPA_FRPA,0,0,5,477,332,flow=Background
2011/08/18 10:19:14.918290,0.136513,udp,147.32.84.229,13363,  <->,64.228.86.17,59156,CON,0,0,2,526,466,flow=Background-UDP-Established
2011/08/18 10:19:14.918302,0.194840,udp,147.32.84.229,13363,  <->,68.227.9.121,38769,CON,0,0,2,526,466,flow=Background-UDP-Established
2011/08/18 10:19:14.918378,2917.006348,udp,147.32.84.229,13363,  <->,94.155.203.122,41688,CON,0,0,6,1147,963,flow=Background-UDP-Established
2011/08/18 10:19:14.918385,0.056700,udp,147.32.84.229,13363,  <->,77.37.194.251,10733,CON,0,0,2,526,466,flow=Background-UDP-Established
2011/08/18 10:19:14.918485,0.357108,udp,147.32.84.229,13363,  <->,118.233.160.13,29930,CON,0,0,2,526,466,flow=Background-UDP-Established
2011/08/18 10:19:14.918537,0.170425,udp,147.32.84.229,13363,  <->,98.166.254.26,16775,CON,0,0,2,526,466,flow=Background-UDP-Established
2011/08/18 10:19:14.918588,0.025563,udp,147.32.84.229,13363,  <->,78.141.181.221,34049,CON,0,0,2,526,466,flow=Background-UDP-Established
2011/08/18 10:19:14.918639,0.323503,udp,147.32.84.229,13363,  <->,61.219.106.199,22015,CON,0,0,2,526,466,flow=Background-UDP-Established
2011/08/18 10:19:14.918648,3151.042480,udp,147.32.84.229,13363,   ->,79.180.232.121,33791,INT,0,,16,2856,2856,flow=Background-UDP-Attempt
2011/08/18 10:19:14.947383,0.000000,tcp,147.32.84.59,2468,   ->,121.218.171.254,59229,S_,0,,1,78,78,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:19:14.971449,2477.929932,udp,119.194.132.184,60119,  <->,147.32.84.229,13363,CON,0,0,4,264,144,flow=Background-UDP-Established
2011/08/18 10:19:14.975693,2414.861816,udp,147.32.84.111,48922,  <->,94.45.56.221,14711,CON,0,0,8,952,704,flow=Background-UDP-Established
2011/08/18 10:19:14.975952,3017.653809,udp,147.32.84.111,48922,  <->,88.160.241.60,13631,CON,0,0,4,270,150,flow=Background-UDP-Established
2011/08/18 10:19:14.976042,0.073039,udp,147.32.84.111,48922,  <->,85.122.145.220,63231,CON,0,0,2,644,78,flow=Background-UDP-Established
2011/08/18 10:19:14.976050,3017.712158,udp,147.32.84.111,48922,  <->,24.218.41.238,42643,CON,0,0,4,272,152,flow=Background-UDP-Established
2011/08/18 10:19:14.976106,3017.670898,udp,147.32.84.111,48922,  <->,82.243.178.156,24211,CON,0,0,4,264,144,flow=Background-UDP-Established
2011/08/18 10:19:14.976113,0.144095,udp,147.32.84.111,48922,  <->,96.20.140.58,55397,CON,0,0,2,551,75,flow=Background-UDP-Established
2011/08/18 10:19:14.976155,3021.651611,udp,147.32.84.111,48922,  <->,60.250.85.109,37514,CON,0,0,4,264,144,flow=Background-UDP-Established
2011/08/18 10:19:14.976205,3017.974854,udp,147.32.84.111,48922,  <->,114.40.141.216,18082,CON,0,0,4,272,152,flow=Background-UDP-Established
2011/08/18 10:19:14.976287,1812.930542,udp,147.32.84.111,48922,  <->,60.248.145.115,8206,CON,0,0,4,279,156,flow=Background-UDP-Established
2011/08/18 10:19:14.976337,3017.752441,udp,147.32.84.111,48922,  <->,68.144.201.22,58975,CON,0,0,4,268,148,flow=Background-UDP-Established
2011/08/18 10:19:14.976343,3019.094971,udp,147.32.84.111,48922,  <->,70.64.246.26,16832,CON,0,0,6,395,215,flow=Background-UDP-Established
2011/08/18 10:19:14.976436,2414.923340,udp,147.32.84.111,48922,  <->,84.229.5.224,8824,CON,0,0,6,402,222,flow=Background-UDP-Established
2011/08/18 10:19:15.005031,3107.082031,udp,147.32.84.59,18832,  <->,46.127.53.27,44593,CON,0,0,10,1340,921,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.005164,3362.738037,udp,147.32.84.59,18832,  <->,92.247.216.178,52613,CON,0,0,6,402,222,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.005251,0.047958,udp,147.32.84.59,18832,  <->,88.193.88.76,58676,CON,0,0,2,132,72,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.050719,3056.946777,udp,147.32.86.165,12114,  <->,84.38.184.4,49341,CON,0,0,12,1464,1092,flow=Background-UDP-Established
2011/08/18 10:19:15.056217,24.363974,tcp,82.209.194.12,2046,  <?>,147.32.86.165,443,FPA_FPA,0,0,11,1188,426,flow=Background
2011/08/18 10:19:15.057930,3578.479248,tcp,147.32.86.181,1078,  <?>,147.32.3.12,4628,PA_PA,0,0,936,209831,30107,flow=Background
2011/08/18 10:19:15.061897,3595.009033,udp,78.231.189.116,51413,  <->,147.32.84.59,63550,CON,0,0,53,7253,6528,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.062013,3595.008789,icmp,147.32.84.59,0x0303,   ->,78.231.189.116,0x3ef8,URP,0,,48,7872,7872,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:19:15.064170,8.713231,tcp,91.207.59.161,80,  <?>,147.32.84.59,2641,FA_FA,0,0,4,264,132,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.065632,3112.584229,udp,147.32.84.59,18832,  <->,62.245.98.34,14065,CON,0,0,12,1410,1038,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.081199,4.047652,udp,82.135.148.158,65219,  <->,147.32.84.229,13363,CON,0,0,4,270,150,flow=Background-UDP-Established
2011/08/18 10:19:15.084434,3588.109375,udp,147.32.86.6,64020,  <->,208.46.117.171,3478,CON,0,0,44,3982,1650,flow=Background-UDP-Established
2011/08/18 10:19:15.086739,3017.522949,udp,147.32.84.111,48922,  <->,149.5.45.8,43017,CON,0,0,8,972,720,flow=Background-UDP-Established
2011/08/18 10:19:15.086811,2414.829102,udp,147.32.84.111,48922,  <->,84.42.148.179,49653,CON,0,0,6,726,540,flow=Background-UDP-Established
2011/08/18 10:19:15.092257,3599.968506,tcp,85.193.5.150,39703,  <?>,147.32.84.229,13363,PA_PA,0,0,271,43754,34824,flow=Background
2011/08/18 10:19:15.098915,0.000638,udp,195.110.40.7,19377,  <->,147.32.84.229,13363,CON,0,0,2,555,71,flow=Background-UDP-Established
2011/08/18 10:19:15.120194,0.000000,udp,147.32.84.118,1153,   ->,174.48.220.201,6881,INT,0,,1,107,107,flow=Background-UDP-Attempt
2011/08/18 10:19:15.120386,0.000000,udp,147.32.84.118,1153,   ->,178.4.36.49,6881,INT,0,,1,107,107,flow=Background-UDP-Attempt
2011/08/18 10:19:15.122730,0.000676,udp,201.231.168.71,13989,  <->,147.32.84.229,13363,CON,0,0,2,559,75,flow=Background-UDP-Established
2011/08/18 10:19:15.127449,3182.799072,udp,147.32.84.111,48922,   ->,147.229.74.152,43117,INT,0,,24,4158,4158,flow=Background-UDP-Attempt
2011/08/18 10:19:15.142557,890.521545,tcp,194.242.41.77,61312,  <?>,147.32.84.229,443,FPA_FPA,0,0,217,25687,14486,flow=Background
2011/08/18 10:19:15.143338,1497.603638,udp,147.32.84.229,13363,  <->,84.112.212.191,13723,CON,0,0,12,1311,579,flow=Background-UDP-Established
2011/08/18 10:19:15.143352,0.124211,udp,147.32.84.229,13363,  <->,77.72.244.45,26388,CON,0,0,2,244,182,flow=Background-UDP-Established
2011/08/18 10:19:15.145927,63.620159,tcp,147.32.84.59,51046,  <?>,74.125.232.220,80,RA_FA,0,0,7,432,240,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.145943,63.620556,tcp,147.32.84.59,51048,  <?>,74.125.232.220,80,RA_FA,0,0,7,432,240,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.145950,63.620770,tcp,147.32.84.59,51049,  <?>,74.125.232.220,80,RA_FA,0,0,7,432,240,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.145957,63.620403,tcp,147.32.84.59,51047,  <?>,74.125.232.220,80,RA_FA,0,0,7,432,240,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.152396,67.292114,tcp,147.32.87.220,1135,   ?>,213.226.244.55,80,FA_,0,,4,264,264,flow=Background
2011/08/18 10:19:15.158153,8.620941,tcp,91.207.59.162,80,  <?>,147.32.84.59,2739,FA_FA,0,0,4,264,132,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:19:15.168885,0.348233,udp,147.32.84.229,13363,  <->,220.130.40.204,12748,CON,0,0,2,146,86,flow=Background-UDP-Established
2011/08/18 10:19:15.168894,2705.209473,udp,147.32.84.229,13363,  <->,122.116.188.88,18510,CON,0,0,14,2216,1357,flow=Background-UDP-Established
2011/08/18 10:19:15.168920,0.185639,udp,147.32.84.229,13363,  <->,128.32.224.18,37200,CON,0,0,2,139,79,flow=Background-UDP-Established
2011/08/18 10:19:15.169010,0.191674,udp,147.32.84.229,13363,  <->,76.27.46.107,55557,CON,0,0,2,133,73,flow=Background-UDP-Established
2011/08/18 10:19:15.169018,0.121490,udp,147.32.84.229,13363,  <->,69.204.160.28,23055,CON,0,0,2,556,75,flow=Background-UDP-Established
2011/08/18 10:19:15.185904,0.000684,udp,91.123.225.57,48065,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/18 10:19:15.209315,0.000328,udp,87.0.21.115,3058,  <->,147.32.84.229,13363,CON,0,0,2,165,105,flow=Background-UDP-Established
2011/08/18 10:19:15.209981,3547.682861,tcp,147.32.84.229,13363,  <?>,130.75.243.145,3312,PA_PA,0,0,229,20316,10006,flow=Background
2011/08/18 10:19:15.216731,1546.038208,tcp,205.188.8.254,443,  <?>,147.32.86.111,1071,RPA_FPA,0,0,209,32494,26218,flow=Background
2011/08/18 10:19:15.225682,10.430238,tcp,147.32.84.2,80,  <?>,125.66.203.116,4669,FA_FA,0,0,4,240,120,flow=Background
